unique_id,source_field,bullet_position,bullet_text,capability_id,domain,tracer_id,pattern
3d88594f-a099-4ff9-8188-fac914764015,procedure,25,"General surgery procedures include breast lump, thyroid, circumcision, hydrocele, cyst and abscess",general_surgery,procedures,surgical_procedures,general surgery
3d88594f-a099-4ff9-8188-fac914764015,procedure,35,"Laparoscopic surgery is performed using short, narrow tubes inserted into the abdomen through small incisions",general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
3d88594f-a099-4ff9-8188-fac914764015,procedure,35,"Laparoscopic surgery is performed using short, narrow tubes inserted into the abdomen through small incisions",general_surgery,procedures,surgical_procedures,laparoscopic
3d88594f-a099-4ff9-8188-fac914764015,procedure,36,"General Surgery procedures include treatment of Breast Lump, Thyroid, Circumcision, Hydrocele, Cyst, Abscess",general_surgery,procedures,surgical_procedures,general surgery
3d88594f-a099-4ff9-8188-fac914764015,procedure,39,Electrocardiography (ECG),cardiac,equipment,ecg_echo,ecg
3d88594f-a099-4ff9-8188-fac914764015,procedure,47,Guru Nanak Scan Centre Bathinda is registered under Bathinda Civil Surgeon,general_surgery,staff,surgeon,surgeon
3d88594f-a099-4ff9-8188-fac914764015,equipment,5,Has 3 intensive care units,icu,procedures,critical_care_service,intensive care
3d88594f-a099-4ff9-8188-fac914764015,equipment,8,Multiple modern operation theatres,general_surgery,equipment,ot,operation theatre
3d88594f-a099-4ff9-8188-fac914764015,equipment,12,Laparoscopic surgical instrumentation used for minimally invasive procedures,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
3d88594f-a099-4ff9-8188-fac914764015,equipment,12,Laparoscopic surgical instrumentation used for minimally invasive procedures,general_surgery,procedures,surgical_procedures,laparoscopic
3d88594f-a099-4ff9-8188-fac914764015,equipment,18,Diagnostic laboratory with ECG and X-ray facilities,cardiac,equipment,ecg_echo,ecg
7bc8aee7-b44c-40cc-ae20-ad9dc6a1f051,capability,8,OPD and OT facilities available,general_surgery,equipment,ot,\bot\b
7bc8aee7-b44c-40cc-ae20-ad9dc6a1f051,procedure,0,Laparoscopic Hysterectomy,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
7bc8aee7-b44c-40cc-ae20-ad9dc6a1f051,procedure,0,Laparoscopic Hysterectomy,general_surgery,procedures,surgical_procedures,laparoscopic
c3fa2af6-7631-4e1c-beea-713f76f8bc00,capability,8,Provides 24/7 emergency care,emergency,procedures,emergency_service,24/?7 emergency
c3fa2af6-7631-4e1c-beea-713f76f8bc00,capability,20,Offers General Surgeon services,general_surgery,staff,surgeon,general surgeon
fb4d070b-884b-4714-b494-f7a9408e7e74,capability,11,"Diabetology program with a team of bariatric surgeons, endocrinologists, diabetes educators and ophthalmologists",general_surgery,staff,surgeon,surgeon
fb4d070b-884b-4714-b494-f7a9408e7e74,capability,13,"Diabetology department provides 360-degree diabetes care and handles undiagnosed fever, UTI, and critical care treatment",icu,procedures,critical_care_service,critical care
fb4d070b-884b-4714-b494-f7a9408e7e74,capability,18,"Specialisations: Transplants, Pulmonology, Urology, Oncology, Neurology, Hepatology, Hematology, Cardiology, Nephrology, Orthopedics",dialysis,staff,nephrologist,nephrology
fb4d070b-884b-4714-b494-f7a9408e7e74,capability,33,"Paediatrics and Paediatric Neonatology services at Apollo Hospitals Kolkata, Salt Lake",nicu,staff,neonatologist,neonatology
fb4d070b-884b-4714-b494-f7a9408e7e74,capability,37,Dr Tamal Laha has 29+ years of experience as a paediatric neonatologist,nicu,staff,neonatologist,neonatologist
fb4d070b-884b-4714-b494-f7a9408e7e74,procedure,12,Coronary and peripheral angioplasty,cardiac,procedures,cardiac_procedures,angioplasty
fb4d070b-884b-4714-b494-f7a9408e7e74,procedure,15,Emergency and high-risk angioplasty interventions,cardiac,procedures,cardiac_procedures,angioplasty
fb4d070b-884b-4714-b494-f7a9408e7e74,procedure,26,"Dr Sudipta Chandra served as Consultant Paediatric ENT Surgeon at AMRI Hospitals, Mukundapur from January 2012 to December 2015.",general_surgery,staff,surgeon,surgeon
fb4d070b-884b-4714-b494-f7a9408e7e74,procedure,32,Endoscopic Surgery,general_surgery,equipment,laparoscopy,endoscopic surgery
fb4d070b-884b-4714-b494-f7a9408e7e74,procedure,39,Temporary Pacemaker implantation,cardiac,procedures,cardiac_procedures,pacemaker
fb4d070b-884b-4714-b494-f7a9408e7e74,equipment,16,LINAC linear accelerator for radiotherapy is available,oncology,equipment,chemo_unit,linear accelerator
fb4d070b-884b-4714-b494-f7a9408e7e74,equipment,16,LINAC linear accelerator for radiotherapy is available,oncology,procedures,cancer_treatment,radiotherapy
fb4d070b-884b-4714-b494-f7a9408e7e74,equipment,31,LINAC (linear accelerator) for radiotherapy,oncology,equipment,chemo_unit,linear accelerator
fb4d070b-884b-4714-b494-f7a9408e7e74,equipment,31,LINAC (linear accelerator) for radiotherapy,oncology,procedures,cancer_treatment,radiotherapy
fb4d070b-884b-4714-b494-f7a9408e7e74,equipment,37,PET-CT scanner,oncology,diagnostics,cancer_diagnostics,pet[- ]?ct
fb4d070b-884b-4714-b494-f7a9408e7e74,equipment,43,LINAC (linear accelerator),oncology,equipment,chemo_unit,linear accelerator
329312ce-72f9-445e-82dd-ca537bec7225,capability,6,24/7 emergency care,emergency,procedures,emergency_service,24/?7 emergency
329312ce-72f9-445e-82dd-ca537bec7225,capability,18,"Specialists include Andrologist, Pediatric Dermatologist, Consultant Physician, Gynecologist, Internal Medicine, Radiologist, and Emergency & Critical Care physicians",icu,staff,intensivist,critical care (physician|specialist|doctor)
329312ce-72f9-445e-82dd-ca537bec7225,capability,18,"Specialists include Andrologist, Pediatric Dermatologist, Consultant Physician, Gynecologist, Internal Medicine, Radiologist, and Emergency & Critical Care physicians",icu,procedures,critical_care_service,critical care
329312ce-72f9-445e-82dd-ca537bec7225,capability,18,"Specialists include Andrologist, Pediatric Dermatologist, Consultant Physician, Gynecologist, Internal Medicine, Radiologist, and Emergency & Critical Care physicians",maternity,staff,obstetrician,gynecologist
329312ce-72f9-445e-82dd-ca537bec7225,capability,29,"Listed as a Top General Surgery Hospital in Sarita Vihar, Delhi",general_surgery,procedures,surgical_procedures,general surgery
329312ce-72f9-445e-82dd-ca537bec7225,capability,30,"Listed as a Top General Surgery Clinic in Sarita Vihar, Delhi",general_surgery,procedures,surgical_procedures,general surgery
329312ce-72f9-445e-82dd-ca537bec7225,capability,36,"Listed as a top laparoscopy hospital in Kalkaji, Delhi",general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
329312ce-72f9-445e-82dd-ca537bec7225,procedure,5,Laparoscopic surgery,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
329312ce-72f9-445e-82dd-ca537bec7225,procedure,5,Laparoscopic surgery,general_surgery,procedures,surgical_procedures,laparoscopic
329312ce-72f9-445e-82dd-ca537bec7225,equipment,1,Highly advanced operation theatres,general_surgery,equipment,ot,operation theatre
329312ce-72f9-445e-82dd-ca537bec7225,equipment,2,Ambulance,emergency,equipment,ambulance,ambulance
0c938044-1cd5-45b8-932c-e66429bc5ef7,capability,15,Staff includes plastic surgeon and orthodontist,general_surgery,staff,surgeon,surgeon
0c938044-1cd5-45b8-932c-e66429bc5ef7,procedure,26,Oral cancer surgery (mouth cancer),oncology,procedures,cancer_treatment,cancer surgery
9c1d8ff6-3012-4d33-8fca-8162ea530c6e,procedure,4,Provides pediatric dental care for children,maternity,equipment,ldr_ot,ldr
c30da343-d98b-4d15-b32f-70d69861397f,capability,14,"Offers radiation therapy using SRS, SBRT, IGRT, VMAT, IMRT, 3DCRT, and Palliative Radiotherapy",oncology,procedures,cancer_treatment,radiotherapy
c30da343-d98b-4d15-b32f-70d69861397f,procedure,0,Performs TMT (treadmill test),cardiac,diagnostics,cardiac_diagnostics,treadmill test
c30da343-d98b-4d15-b32f-70d69861397f,procedure,6,Performs intensity-modulated radiotherapy planning for nasopharyngeal carcinoma with temporal lobe and hippocampal sparing,oncology,procedures,cancer_treatment,radiotherapy
c30da343-d98b-4d15-b32f-70d69861397f,procedure,8,Delineates temporal lobe and hippocampi as organs at risk for nasopharyngeal radiotherapy,oncology,procedures,cancer_treatment,radiotherapy
c30da343-d98b-4d15-b32f-70d69861397f,procedure,10,Stereotactic body radiotherapy (SBRT),oncology,procedures,cancer_treatment,radiotherapy
c30da343-d98b-4d15-b32f-70d69861397f,procedure,11,Image-guided radiotherapy (IGRT),oncology,procedures,cancer_treatment,radiotherapy
c30da343-d98b-4d15-b32f-70d69861397f,procedure,13,Intensity-modulated radiotherapy (IMRT),oncology,procedures,cancer_treatment,radiotherapy
c30da343-d98b-4d15-b32f-70d69861397f,procedure,14,Three-dimensional conformal radiotherapy (3DCRT),oncology,procedures,cancer_treatment,radiotherapy
c30da343-d98b-4d15-b32f-70d69861397f,procedure,15,Palliative radiotherapy,oncology,procedures,cancer_treatment,radiotherapy
c30da343-d98b-4d15-b32f-70d69861397f,procedure,24,PET-CT scans,oncology,diagnostics,cancer_diagnostics,pet[- ]?ct
c30da343-d98b-4d15-b32f-70d69861397f,procedure,47,Chemotherapy and radiotherapy for gynecological cancers are provided,oncology,procedures,cancer_treatment,chemotherapy
c30da343-d98b-4d15-b32f-70d69861397f,equipment,25,PET-CT scanner,oncology,diagnostics,cancer_diagnostics,pet[- ]?ct
23a6b53c-7909-4919-b53c-c02b251f321a,equipment,0,Ambulance Stretcher,emergency,equipment,ambulance,ambulance
12f7b907-2f89-4786-8df8-5d33403cb151,procedure,2,"Pediatrics Department provides immunisation, intensive care, medical and surgical treatments, and developmental pediatrics.",icu,procedures,critical_care_service,intensive care
12f7b907-2f89-4786-8df8-5d33403cb151,procedure,3,Otolaryngology (ENT) Department offers ENT treatments with experienced ENT surgeons and audiologists.,general_surgery,staff,surgeon,surgeon
12f7b907-2f89-4786-8df8-5d33403cb151,equipment,2,Intensive Care Unit utilizes high-tech monitoring systems.,icu,procedures,critical_care_service,intensive care
52152fa0-328f-4408-8716-89282f8a9ab8,capability,6,Parikh Hospital offers obstetrician-gynecologist services.,maternity,staff,obstetrician,obstetrician
52152fa0-328f-4408-8716-89282f8a9ab8,capability,14,Trauma care within orthopedic services,trauma,procedures,trauma_care,trauma (care|centre|center|management)
52152fa0-328f-4408-8716-89282f8a9ab8,capability,15,Dr. Dimple Parekh is a knee/hip replacement and joint replacement surgeon on staff,general_surgery,staff,surgeon,surgeon
52152fa0-328f-4408-8716-89282f8a9ab8,capability,18,24/7 emergency care,emergency,procedures,emergency_service,24/?7 emergency
52152fa0-328f-4408-8716-89282f8a9ab8,capability,30,Trauma and emergency care services,emergency,procedures,emergency_service,emergency (department|services|care|room)
52152fa0-328f-4408-8716-89282f8a9ab8,capability,33,"Stone Clinic offers general surgery, urology, gastroenterology, gynecology, ENT services",general_surgery,procedures,surgical_procedures,general surgery
52152fa0-328f-4408-8716-89282f8a9ab8,procedure,9,Endoscopy and laparoscopy,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
52152fa0-328f-4408-8716-89282f8a9ab8,procedure,16,Trauma care,trauma,procedures,trauma_care,trauma (care|centre|center|management)
52152fa0-328f-4408-8716-89282f8a9ab8,procedure,27,Trauma care and management,trauma,procedures,trauma_care,trauma (care|centre|center|management)
52152fa0-328f-4408-8716-89282f8a9ab8,procedure,36,Trauma care,trauma,procedures,trauma_care,trauma (care|centre|center|management)
52152fa0-328f-4408-8716-89282f8a9ab8,procedure,47,Laparoscopy and hysteroscopy for fertility issues,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
5cabe1f7-e4f4-427c-b44a-be34e57f11ba,capability,3,"Departments include Obstetrics & Gynaecology, General Surgery, Urology, Anaesthesiology and Pain Management, General Medicine, Cardiology",general_surgery,procedures,surgical_procedures,general surgery
5cabe1f7-e4f4-427c-b44a-be34e57f11ba,capability,4,24/7 emergency care,emergency,procedures,emergency_service,24/?7 emergency
5cabe1f7-e4f4-427c-b44a-be34e57f11ba,equipment,1,Major operating theatre (OT),general_surgery,equipment,ot,\bot\b
5cabe1f7-e4f4-427c-b44a-be34e57f11ba,equipment,2,Intensive Care Unit (ICU),icu,procedures,critical_care_service,intensive care
bffab416-1009-4b78-a3e2-7e6e4def58e7,capability,5,Established in 2014 by Dr. M.S Gill and Dr. B.K Gill to offer healthcare services for women and children,maternity,equipment,ldr_ot,ldr
bffab416-1009-4b78-a3e2-7e6e4def58e7,capability,8,Focuses on healthcare services for women and children,maternity,equipment,ldr_ot,ldr
bffab416-1009-4b78-a3e2-7e6e4def58e7,capability,18,Has neonatal/pediatrics care through neonatology and pediatrics.,nicu,staff,neonatologist,neonatology
436c7e0a-fd63-4414-9a28-c39ff09d4775,capability,15,Lilavati Hospital and Research Centre contributed to a CAKUT-associated urinary tract infection study published in Asian Journal of Pediatric Nephrology in 2024,dialysis,staff,nephrologist,nephrology
436c7e0a-fd63-4414-9a28-c39ff09d4775,capability,43,"Dr. Vijay Bang has 30+ years of experience in angiography, angioplasty and pacemaker therapies",cardiac,procedures,cardiac_procedures,angioplasty
436c7e0a-fd63-4414-9a28-c39ff09d4775,capability,48,Nominated as best cardiologist in Mumbai,cardiac,staff,cardiologist,cardiologist
436c7e0a-fd63-4414-9a28-c39ff09d4775,capability,49,Offers emergency angioplasty within 90 minutes of chest pain onset for heart attack,cardiac,procedures,cardiac_procedures,angioplasty
436c7e0a-fd63-4414-9a28-c39ff09d4775,procedure,4,Angiography to visualize heart vessels,cardiac,procedures,cardiac_procedures,angiography
436c7e0a-fd63-4414-9a28-c39ff09d4775,procedure,5,"Angioplasty for coronary artery blockages, including emergency angioplasty for heart attack within 90 minutes",cardiac,procedures,cardiac_procedures,angioplasty
436c7e0a-fd63-4414-9a28-c39ff09d4775,procedure,6,Pacemaker implantation,cardiac,procedures,cardiac_procedures,pacemaker
436c7e0a-fd63-4414-9a28-c39ff09d4775,equipment,3,Pacemaker implantation equipment and devices used for procedures,cardiac,procedures,cardiac_procedures,pacemaker
436c7e0a-fd63-4414-9a28-c39ff09d4775,equipment,16,Embryoscope time-lapse incubator introduced in 2012 (first in Asia),nicu,equipment,neonatal_incubator,incubator
436c7e0a-fd63-4414-9a28-c39ff09d4775,equipment,32,Pediatric and neonatal laparoscopic instrumentation,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
436c7e0a-fd63-4414-9a28-c39ff09d4775,equipment,32,Pediatric and neonatal laparoscopic instrumentation,general_surgery,procedures,surgical_procedures,laparoscopic
436c7e0a-fd63-4414-9a28-c39ff09d4775,equipment,33,"State-of-the-art pathology, microbiology and histopathology with immunohistochemistry and acetylcholinesterase staining",oncology,diagnostics,cancer_diagnostics,histopathology
436c7e0a-fd63-4414-9a28-c39ff09d4775,equipment,40,PET-CT imaging,oncology,diagnostics,cancer_diagnostics,pet[- ]?ct
d2726883-b75f-4292-93ad-7b88fc74e311,capability,5,Maintains Trauma and Emergency Department,emergency,procedures,emergency_service,emergency (department|services|care|room)
d2726883-b75f-4292-93ad-7b88fc74e311,capability,19,Indira Gandhi Institute of Medical Sciences Patna offers DNB in Emergency Medicine,emergency,staff,emergency_physician,emergency (physician|medicine|doctor)
d2726883-b75f-4292-93ad-7b88fc74e311,capability,22,"Offers nephrology services at Indira Gandhi Institute of Medical Sciences, Patna",dialysis,staff,nephrologist,nephrology
d2726883-b75f-4292-93ad-7b88fc74e311,capability,42,Provides emergency services,emergency,procedures,emergency_service,emergency (department|services|care|room)
d2726883-b75f-4292-93ad-7b88fc74e311,capability,48,Provides 24-hour emergency services,emergency,procedures,emergency_service,emergency (department|services|care|room)
d2726883-b75f-4292-93ad-7b88fc74e311,capability,49,"Superspeciality facilities for Nephrology, Urology and Gastrology",dialysis,staff,nephrologist,nephrology
d2726883-b75f-4292-93ad-7b88fc74e311,procedure,0,Performs coronary angiography,cardiac,procedures,cardiac_procedures,angiography
d2726883-b75f-4292-93ad-7b88fc74e311,procedure,1,Performs coronary artery bypass grafting (CABG),cardiac,procedures,cardiac_procedures,cabg
d2726883-b75f-4292-93ad-7b88fc74e311,procedure,6,Offers Nephrology and Urology including renal dialysis and renal transplantation,dialysis,staff,nephrologist,nephrology
d2726883-b75f-4292-93ad-7b88fc74e311,procedure,26,Heart Bypass Surgery,cardiac,procedures,cardiac_procedures,bypass surgery
d2726883-b75f-4292-93ad-7b88fc74e311,procedure,41,Cardiac catheterization procedures are performed in a state-of-the-art Cath Lab,cardiac,equipment,cath_lab,cath(eterization)? lab
d2726883-b75f-4292-93ad-7b88fc74e311,procedure,42,Echocardiography (ECHO) and treadmill tests (TMT) are performed in the Cardiology department,cardiac,equipment,ecg_echo,echocardiography
d2726883-b75f-4292-93ad-7b88fc74e311,procedure,42,Echocardiography (ECHO) and treadmill tests (TMT) are performed in the Cardiology department,cardiac,diagnostics,cardiac_diagnostics,treadmill test
d2726883-b75f-4292-93ad-7b88fc74e311,procedure,45,Provides emergency services,emergency,procedures,emergency_service,emergency (department|services|care|room)
d2726883-b75f-4292-93ad-7b88fc74e311,equipment,9,"Supportive departments include Histopathology, Radiology, Microbiology and Biochemistry",oncology,diagnostics,cancer_diagnostics,histopathology
d2726883-b75f-4292-93ad-7b88fc74e311,equipment,14,Blood bank on-site,blood_bank,equipment,blood_storage,blood bank
d2726883-b75f-4292-93ad-7b88fc74e311,equipment,15,Cath lab on-site,cardiac,equipment,cath_lab,cath(eterization)? lab
d2726883-b75f-4292-93ad-7b88fc74e311,equipment,18,State-of-the-art Cath Lab for cardiac patients,cardiac,equipment,cath_lab,cath(eterization)? lab
d2726883-b75f-4292-93ad-7b88fc74e311,equipment,25,Blood Bank,blood_bank,equipment,blood_storage,blood bank
d2726883-b75f-4292-93ad-7b88fc74e311,equipment,26,Emergency Operation Theater (OT),general_surgery,equipment,ot,operation theater
d2726883-b75f-4292-93ad-7b88fc74e311,equipment,33,Advanced operation theatres,general_surgery,equipment,ot,operation theatre
d2726883-b75f-4292-93ad-7b88fc74e311,equipment,34,Intensive care units (ICUs) on site,icu,procedures,critical_care_service,intensive care
06d03f84-388f-484f-93c2-f493ae936f10,procedure,26,Performs Abdominal Hernia Repair,general_surgery,procedures,surgical_procedures,hernia repair
3fac975d-8578-47b8-96f4-2712090ab39c,procedure,4,Abdominal Hernia Repair,general_surgery,procedures,surgical_procedures,hernia repair
3fac975d-8578-47b8-96f4-2712090ab39c,procedure,18,Biopsy,oncology,diagnostics,cancer_diagnostics,biopsy
3fac975d-8578-47b8-96f4-2712090ab39c,procedure,20,Haemodialysis,dialysis,procedures,hemodialysis,haemodialysis
3fac975d-8578-47b8-96f4-2712090ab39c,procedure,21,Peritoneal dialysis,dialysis,procedures,peritoneal_dialysis,peritoneal dialysis
3fac975d-8578-47b8-96f4-2712090ab39c,procedure,23,Blood transfusion,blood_bank,procedures,transfusion_service,blood transfusion
3fac975d-8578-47b8-96f4-2712090ab39c,procedure,33,Tissue Biopsy,oncology,diagnostics,cancer_diagnostics,biopsy
3fac975d-8578-47b8-96f4-2712090ab39c,procedure,37,Emergency care for cardiac tamponade and diabetic emergencies,emergency,procedures,emergency_service,emergency (department|services|care|room)
3fac975d-8578-47b8-96f4-2712090ab39c,equipment,3,Old operation theatre with battery panels and unused items stored where cleanliness was not maintained,general_surgery,equipment,ot,operation theatre
3fac975d-8578-47b8-96f4-2712090ab39c,equipment,15,Patient monitoring display showing vital signs in operating room,icu,equipment,monitor,patient monitor
3fac975d-8578-47b8-96f4-2712090ab39c,equipment,30,Digital weighing scales installed in labour rooms and KMC lounges,maternity,equipment,ldr_ot,labour room
37db5af9-e802-4207-bebb-6f2d3179f629,capability,1,"Led by Dr. Navin Kumar, a surgical oncologist",oncology,staff,oncologist,oncologist
37db5af9-e802-4207-bebb-6f2d3179f629,capability,10,"Staffed by Dr N Kumar, MBBS, MS, MCh Surgical Oncology (AIIMS, New Delhi), a leading surgical oncologist",oncology,staff,oncologist,oncologist
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,0,"Performs FNAC, tissue biopsy, and bone marrow testing",oncology,diagnostics,cancer_diagnostics,biopsy
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,1,"Offers open, laparoscopic, and laser cancer surgeries",general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,1,"Offers open, laparoscopic, and laser cancer surgeries",general_surgery,procedures,surgical_procedures,laparoscopic
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,5,Performs biopsy to determine presence and type of cancer,oncology,diagnostics,cancer_diagnostics,biopsy
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,7,Performs cancer surgery to remove tumors and/or affected lymph nodes,oncology,procedures,cancer_treatment,cancer surgery
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,8,Performs laparoscopic surgery for tumor removal,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,8,Performs laparoscopic surgery for tumor removal,general_surgery,procedures,surgical_procedures,laparoscopic
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,9,Performs electrocardiogram (ECG) testing,cardiac,equipment,ecg_echo,ecg
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,11,Performs tissue biopsy,oncology,diagnostics,cancer_diagnostics,biopsy
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,14,Offers laparoscopic surgery,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,14,Offers laparoscopic surgery,general_surgery,procedures,surgical_procedures,laparoscopic
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,20,Tissue biopsy,oncology,diagnostics,cancer_diagnostics,biopsy
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,26,Laparoscopic surgery,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,26,Laparoscopic surgery,general_surgery,procedures,surgical_procedures,laparoscopic
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,29,Biopsy,oncology,diagnostics,cancer_diagnostics,biopsy
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,31,Cancer Surgery,oncology,procedures,cancer_treatment,cancer surgery
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,32,Laparoscopic Surgery,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
37db5af9-e802-4207-bebb-6f2d3179f629,procedure,32,Laparoscopic Surgery,general_surgery,procedures,surgical_procedures,laparoscopic
37db5af9-e802-4207-bebb-6f2d3179f629,equipment,4,"Modern surgical facilities enabling open, laparoscopic and laser surgery with advanced equipment",general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
37db5af9-e802-4207-bebb-6f2d3179f629,equipment,4,"Modern surgical facilities enabling open, laparoscopic and laser surgery with advanced equipment",general_surgery,procedures,surgical_procedures,laparoscopic
14b9d15e-e183-41bb-a976-6ae8d20b08df,capability,22,Has 2 ophthalmologist/eye surgeons on staff at Narayana Nethralaya Rajajinagar,general_surgery,staff,surgeon,surgeon
14b9d15e-e183-41bb-a976-6ae8d20b08df,procedure,22,Offers retinoblastoma treatment for children at Narayana Nethralaya,maternity,equipment,ldr_ot,ldr
14b9d15e-e183-41bb-a976-6ae8d20b08df,procedure,23,Provides free retinoblastoma treatment to underprivileged children at Narayana Nethralaya,maternity,equipment,ldr_ot,ldr
14b9d15e-e183-41bb-a976-6ae8d20b08df,procedure,25,Ophthalmic emergency services,emergency,procedures,emergency_service,emergency (department|services|care|room)
341fb603-be44-4ef8-a6b6-368f05635f76,capability,0,24/7 emergency care,emergency,procedures,emergency_service,24/?7 emergency
341fb603-be44-4ef8-a6b6-368f05635f76,capability,9,General Surgery,general_surgery,procedures,surgical_procedures,general surgery
341fb603-be44-4ef8-a6b6-368f05635f76,capability,10,Critical Care Medicine,icu,procedures,critical_care_service,critical care
341fb603-be44-4ef8-a6b6-368f05635f76,procedure,2,Provides chemotherapy infusion services,oncology,procedures,cancer_treatment,chemotherapy
341fb603-be44-4ef8-a6b6-368f05635f76,procedure,5,Critical Care Medicine,icu,procedures,critical_care_service,critical care
341fb603-be44-4ef8-a6b6-368f05635f76,procedure,7,Chemotherapy,oncology,procedures,cancer_treatment,chemotherapy
341fb603-be44-4ef8-a6b6-368f05635f76,procedure,8,Cancer Surgery,oncology,procedures,cancer_treatment,cancer surgery
341fb603-be44-4ef8-a6b6-368f05635f76,equipment,1,Hemodialysis unit on site,dialysis,procedures,hemodialysis,hemodialysis
341fb603-be44-4ef8-a6b6-368f05635f76,equipment,2,Modular Operation Theatre,general_surgery,equipment,ot,operation theatre
341fb603-be44-4ef8-a6b6-368f05635f76,equipment,5,Ambulance,emergency,equipment,ambulance,ambulance
837c51fb-74d3-4230-828b-e66e59a4eaec,capability,9,Provides 24-hour ICU services staffed by anaesthesiologists,icu,procedures,critical_care_service,icu (service|unit|care)
837c51fb-74d3-4230-828b-e66e59a4eaec,capability,11,Female surgeons specialized in laparoscopic surgery,general_surgery,staff,surgeon,surgeon
837c51fb-74d3-4230-828b-e66e59a4eaec,capability,11,Female surgeons specialized in laparoscopic surgery,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
837c51fb-74d3-4230-828b-e66e59a4eaec,capability,11,Female surgeons specialized in laparoscopic surgery,general_surgery,procedures,surgical_procedures,laparoscopic
837c51fb-74d3-4230-828b-e66e59a4eaec,procedure,0,Laparoscopic surgery is performed at Archana Multispeciality Hospital by female surgeons,general_surgery,staff,surgeon,surgeon
837c51fb-74d3-4230-828b-e66e59a4eaec,procedure,0,Laparoscopic surgery is performed at Archana Multispeciality Hospital by female surgeons,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
837c51fb-74d3-4230-828b-e66e59a4eaec,procedure,0,Laparoscopic surgery is performed at Archana Multispeciality Hospital by female surgeons,general_surgery,procedures,surgical_procedures,laparoscopic
8a8543b3-1c78-465c-a318-3044ca98a3e3,capability,0,"Borivali Healthcare employs Dr. Neepa Vellimuttam, an ENT and Head & Neck Surgeon, in Mumbai",general_surgery,staff,surgeon,surgeon
8a8543b3-1c78-465c-a318-3044ca98a3e3,capability,1,Dr. Neepa Vellimuttam is a certified cochlear implant surgeon,general_surgery,staff,surgeon,surgeon
8a8543b3-1c78-465c-a318-3044ca98a3e3,capability,7,"Borivali Healthcare employs Dr. Vishal Parmar, a Pediatrician and Neonatologist.",nicu,staff,neonatologist,neonatologist
8a8543b3-1c78-465c-a318-3044ca98a3e3,capability,8,"Dr. Vishal Parmar specializes in NICU, General Pediatrics, Pediatric Emergency Medicine, and Telemedicine.",nicu,procedures,neonatal_care,nicu
8a8543b3-1c78-465c-a318-3044ca98a3e3,capability,8,"Dr. Vishal Parmar specializes in NICU, General Pediatrics, Pediatric Emergency Medicine, and Telemedicine.",emergency,staff,emergency_physician,emergency (physician|medicine|doctor)
8a8543b3-1c78-465c-a318-3044ca98a3e3,capability,22,"Borivali Healthcare hosts Dr. Mudit Shah, a paediatric orthopaedic surgeon.",trauma,staff,trauma_surgeon,orthop(a)?edic (surgeon|trauma)
8a8543b3-1c78-465c-a318-3044ca98a3e3,capability,22,"Borivali Healthcare hosts Dr. Mudit Shah, a paediatric orthopaedic surgeon.",general_surgery,staff,surgeon,surgeon
e2a640df-f3b7-4231-8fdf-5c9de87034a4,capability,5,"Provides diagnostic services across Biochemistry, Haematology, Microbiology, Immunology, Serology, Clinical Pathology, and Histopathology",oncology,diagnostics,cancer_diagnostics,histopathology
e2a640df-f3b7-4231-8fdf-5c9de87034a4,procedure,8,Performs histopathology testing,oncology,diagnostics,cancer_diagnostics,histopathology
